iter	Logloss
569	0.001181054919
570	0.001176885341
571	0.001174100966
572	0.00117018338
573	0.001168356384
574	0.001165122626
575	0.001160669233
576	0.001157721474
577	0.001155721039
578	0.001152741608
579	0.001150989824
580	0.001147617085
581	0.00114484124
582	0.00114186802
583	0.001140003053
584	0.001136778662
585	0.001134534536
586	0.00113112226
587	0.001128108593
588	0.001126192669
589	0.001123372707
590	0.001121530487
591	0.001118502408
592	0.001115623116
593	0.001112277657
594	0.001111015508
595	0.001108886833
596	0.001106318152
597	0.001103074553
598	0.001100152605
599	0.001098338448
600	0.001096218699
601	0.001093866505
602	0.001091140766
603	0.001088304373
604	0.001086026478
605	0.001083172417
606	0.001080730836
607	0.001078974981
608	0.001071763428
609	0.001068794112
610	0.001067157308
611	0.001064123425
612	0.001060777414
613	0.00105467466
614	0.001052210873
615	0.001050725913
616	0.001047794145
617	0.001044847816
618	0.001041051674
619	0.001039440864
620	0.001037743249
621	0.001035805081
622	0.001034491058
623	0.001030865486
624	0.001028098699
625	0.001025319393
626	0.001024278475
627	0.001023081104
628	0.00102093619
629	0.001019129141
630	0.001016837072
631	0.001015036953
632	0.001012726141
633	0.00100981709
634	0.001008069882
635	0.001005640735
636	0.001003547409
637	0.00100110129
638	0.0009999322157
639	0.0009985406137
640	0.0009969442357
641	0.0009944764331
642	0.0009924257925
643	0.0009889486153
644	0.0009875479006
645	0.0009863037348
646	0.0009844253822
647	0.0009797567905
648	0.0009769112492
649	0.0009757969166
650	0.0009742324307
651	0.0009708274989
652	0.0009690871599
653	0.0009670921991
654	0.0009657205792
655	0.0009639357075
656	0.0009616652685
657	0.0009579962134
658	0.000953726877
659	0.0009520265343
660	0.0009504151251
661	0.0009479904144
662	0.0009461382134
663	0.0009440991553
664	0.0009416640865
665	0.0009402447075
666	0.0009389705028
667	0.0009361573706
668	0.0009338840734
669	0.0009318925522
670	0.0009305054893
671	0.0009286091095
672	0.000926999714
673	0.0009251900294
674	0.000922745105
675	0.0009215001969
676	0.0009196539201
677	0.0009178174167
678	0.0009158804736
679	0.000913692226
680	0.0009117639719
681	0.0009097877685
682	0.0009083026969
683	0.0009063287235
684	0.0009029428533
685	0.0009014659622
686	0.00089901671
687	0.0008977706795
688	0.0008960186496
689	0.0008929506969
690	0.0008912623429
691	0.0008899223432
692	0.0008874925792
693	0.0008822885599
694	0.0008806192236
695	0.0008783779821
696	0.0008766061719
697	0.0008747366688
698	0.0008730570276
699	0.0008716558099
700	0.0008693402686
701	0.0008665219873
702	0.000864758609
703	0.0008634577671
704	0.0008618571161
705	0.0008605976473
706	0.0008591858058
707	0.0008576893157
708	0.0008563747463
709	0.0008552604545
710	0.000854079044
711	0.000852774008
712	0.0008516825363
713	0.0008505357388
714	0.0008494469881
715	0.0008474627766
716	0.0008458048185
717	0.000844285584
718	0.0008432725596
719	0.0008420964128
720	0.000840530141
721	0.0008390844117
722	0.0008378573404
723	0.0008356630806
724	0.0008346514065
725	0.0008320826115
726	0.0008302324826
727	0.0008293452871
728	0.0008279909488
729	0.0008257287109
730	0.0008243762201
731	0.0008230455378
732	0.0008219416624
733	0.0008206355333
734	0.0008191238892
735	0.0008178653205
736	0.0008164940864
737	0.0008148839664
738	0.0008129534937
739	0.0008111805084
740	0.0008095901949
741	0.000807492871
742	0.0008065097162
743	0.0008054070069
744	0.0008043422834
745	0.000802984359
746	0.0008016707013
747	0.0008001242571
748	0.0007990627485
749	0.0007976349025
750	0.000796369904
751	0.0007949897502
752	0.0007932322754
753	0.0007919574717
754	0.0007911311229
755	0.000789740757
756	0.0007878413584
757	0.0007864145909
758	0.0007855419267
759	0.0007841325636
760	0.0007828969495
761	0.000781586305
762	0.0007803809786
763	0.0007792323105
764	0.0007776384753
765	0.0007764633718
766	0.0007748641036
767	0.0007738000377
768	0.0007708358366
769	0.0007690967307
770	0.0007681521987
771	0.0007669272932
772	0.000765217864
773	0.0007636426898
774	0.0007618250992
775	0.0007604323455
776	0.0007590822948
777	0.0007577415089
778	0.0007566278893
779	0.0007557662527
780	0.0007546919838
781	0.0007532271343
782	0.0007517848651
783	0.0007505712965
784	0.0007491732792
785	0.0007481956947
786	0.0007471767078
787	0.0007459251654
788	0.0007446784832
789	0.0007436477881
790	0.0007424169818
791	0.000741226926
792	0.0007401097528
793	0.0007383847461
794	0.0007373676677
795	0.0007361249515
796	0.0007351463586
797	0.0007339443287
798	0.0007327240998
799	0.0007319313294
800	0.0007305792708
801	0.0007292718207
802	0.0007282982139
803	0.0007273737577
804	0.0007262058352
805	0.0007251305521
806	0.0007241479555
807	0.0007229231581
808	0.000722092516
809	0.0007206318108
810	0.0007197221166
811	0.0007179718229
812	0.0007166945141
813	0.0007153535499
814	0.0007139956402
815	0.0007129654449
816	0.0007120903261
817	0.0007109023603
818	0.0007101336667
819	0.0007090260708
820	0.0007079895775
821	0.0007067245147
822	0.0007054851917
823	0.0007043855541
824	0.0007033725616
825	0.0007023053655
826	0.0007009986405
827	0.0006998202374
828	0.0006986072621
829	0.0006970505244
830	0.0006956764904
831	0.0006944625156
832	0.000693570483
833	0.0006922224638
834	0.0006915575041
835	0.0006905984726
836	0.0006897100904
837	0.0006884245953
838	0.000687519931
839	0.0006867115978
840	0.0006860268488
841	0.0006850172144
842	0.0006842378359
843	0.0006832288299
844	0.0006816387385
845	0.0006805470243
846	0.0006796809682
847	0.000678654678
848	0.0006778883196
849	0.0006764109084
850	0.0006756319799
851	0.0006747174926
852	0.0006738818498
853	0.0006728481359
854	0.0006716764344
855	0.0006707947247
856	0.0006700555734
857	0.0006692972377
858	0.0006684376466
859	0.0006676095764
860	0.0006665957275
861	0.0006651885187
862	0.0006644014855
863	0.0006636084757
864	0.0006623550656
865	0.0006613321068
866	0.0006603702315
867	0.0006596171803
868	0.0006586563134
869	0.0006576237449
870	0.0006568174865
871	0.0006558819239
872	0.000654790838
873	0.0006540626379
874	0.0006529136687
875	0.0006517241948
876	0.000650569968
877	0.0006495190718
878	0.0006482703057
879	0.0006472910056
880	0.0006464387916
881	0.0006456867367
882	0.0006448378835
883	0.0006438284916
884	0.0006430683352
885	0.0006421848543
886	0.0006414451652
887	0.0006406871159
888	0.0006395520295
889	0.0006387486823
890	0.0006378518948
891	0.0006367190939
892	0.0006354041005
893	0.0006342851938
894	0.0006332322197
895	0.0006324703125
896	0.0006316309404
897	0.0006306067249
898	0.0006298611495
899	0.0006286538413
900	0.0006279185862
901	0.000627318375
902	0.0006260826004
903	0.0006250957569
904	0.0006244248174
905	0.0006234160832
906	0.0006226737844
907	0.000621567682
908	0.0006208867909
909	0.0006198568382
910	0.0006190518803
911	0.0006182177222
912	0.0006168977313
913	0.000616304514
914	0.0006155233319
915	0.0006144660848
916	0.0006137979744
917	0.0006128643554
918	0.0006120335204
919	0.0006108885205
920	0.0006099096501
921	0.0006091656179
922	0.0006082143811
923	0.0006071604597
924	0.0006064298951
925	0.0006055028874
926	0.0006048994408
927	0.000604099548
928	0.0006031413962
929	0.0006019811634
930	0.0006012477233
931	0.000600204075
932	0.000599382835
933	0.0005986060106
934	0.0005975994918
935	0.0005969066616
936	0.0005961773976
937	0.0005952323335
938	0.0005942381951
939	0.0005935530926
940	0.0005927843699
941	0.0005920268146
942	0.0005912220236
943	0.0005902863967
944	0.0005892570697
945	0.0005886448201
946	0.0005877552748
947	0.0005870049267
948	0.0005863352089
949	0.0005856503166
950	0.0005844610763
951	0.0005836865666
952	0.0005827361014
953	0.0005817950238
954	0.0005808868702
955	0.0005800359682
956	0.0005789522798
957	0.0005782301766
958	0.00057741138
959	0.0005769745364
960	0.0005762308696
961	0.0005753276841
962	0.0005746869503
963	0.0005737527176
964	0.0005727272658
965	0.0005718760276
966	0.0005709239404
967	0.0005703112348
968	0.0005697093404
969	0.0005690922976
970	0.0005683094438
971	0.0005673693949
972	0.0005665094944
973	0.0005658558047
974	0.000565003266
975	0.0005641480764
976	0.0005637279008
977	0.0005628507212
978	0.0005619758066
979	0.0005614216623
980	0.000560804298
981	0.0005598242117
982	0.0005592205257
983	0.0005585931163
984	0.0005581227382
985	0.0005574500276
986	0.0005570211074
987	0.0005564986184
988	0.0005559716577
989	0.0005553929864
990	0.0005548293438
991	0.000554285043
992	0.0005534905307
993	0.0005529048655
994	0.0005523744824
995	0.000551876041
996	0.0005511484519
997	0.0005506769019
998	0.0005499613393
999	0.0005493602717
